,logits,pred_label,label
0,0.2926408052444458,0,1
1,0.4680907130241394,0,1
2,0.6832605004310608,1,1
3,0.46581798791885376,0,1
4,0.777634859085083,1,1
5,0.374347060918808,0,1
6,0.7329018115997314,1,1
7,0.7351595163345337,1,1
8,0.7260104417800903,1,1
9,0.671787679195404,1,1
10,0.7477742433547974,1,1
11,0.8510177731513977,1,1
12,0.28099581599235535,0,1
13,0.7051169276237488,1,1
14,0.8326687216758728,1,1
15,0.8539674878120422,1,1
16,0.8019668459892273,1,1
17,0.5144879817962646,1,1
18,0.794896125793457,1,1
19,0.8595621585845947,1,1
20,0.5675618052482605,1,1
21,0.8182883858680725,1,1
22,0.8430418372154236,1,1
23,0.8057457208633423,1,1
24,0.8013390898704529,1,1
25,0.6421324610710144,1,1
26,0.5758855938911438,1,1
27,0.7033301591873169,1,1
28,0.8808588981628418,1,1
29,0.6993796229362488,1,1
30,0.42476460337638855,0,1
31,0.6293976902961731,1,1
32,0.848595917224884,1,1
33,0.849938154220581,1,1
34,0.8066588044166565,1,1
35,0.15396946668624878,0,1
36,0.1928800642490387,0,1
37,0.5376220345497131,1,1
38,0.5177897214889526,1,1
39,0.07913462817668915,0,1
40,0.48563215136528015,0,1
41,0.43175652623176575,0,1
42,0.19778083264827728,0,0
43,0.5480688214302063,1,0
44,0.1283183991909027,0,0
45,0.5199733376502991,1,0
46,0.5426684021949768,1,0
47,0.40383100509643555,0,0
48,0.7342682480812073,1,0
49,0.633179247379303,1,0
50,0.6779512166976929,1,0
51,0.7001075744628906,1,0
52,0.6965823173522949,1,0
53,0.7139946222305298,1,0
54,0.6343187689781189,1,1
55,0.33180394768714905,0,1
56,0.4391951560974121,0,1
57,0.66461580991745,1,1
58,0.4374351501464844,0,1
59,0.1054345890879631,0,0
60,0.3794761896133423,0,0
61,0.2922268509864807,0,0
62,0.6943562626838684,1,1
63,0.25473353266716003,0,1
64,0.4479215145111084,0,1
65,0.4093485474586487,0,1
66,0.16352714598178864,0,0
67,0.7375319004058838,1,0
68,0.5546233057975769,1,0
69,0.12344411015510559,0,0
70,0.6750528216362,1,1
71,0.41882267594337463,0,1
72,0.6783966422080994,1,1
73,0.7251501679420471,1,1
74,0.5916748642921448,1,1
75,0.48039892315864563,0,1
76,0.4851808547973633,0,1
77,0.5734847187995911,1,1
78,0.7288109064102173,1,0
79,0.44621336460113525,0,0
80,0.6047422885894775,1,0
81,0.6387722492218018,1,0
82,0.6119595170021057,1,0
83,0.6055283546447754,1,0
84,0.3322845697402954,0,0
85,0.5128967761993408,1,0
86,0.7561538815498352,1,0
87,0.389646053314209,0,0
88,0.719129741191864,1,0
89,0.6860146522521973,1,0
90,0.47259050607681274,0,0
91,0.6181864142417908,1,0
92,0.604743242263794,1,0
93,0.5919345617294312,1,0
94,0.5939744710922241,1,0
95,0.7650807499885559,1,0
96,0.603020966053009,1,0
97,0.5170524716377258,1,0
98,0.33830106258392334,0,1
99,0.6681268811225891,1,1
100,0.3562273383140564,0,1
101,0.7401187419891357,1,1
102,0.590015172958374,1,1
103,0.5199190378189087,1,1
104,0.7323842644691467,1,0
105,0.49108535051345825,0,0
106,0.4698196351528168,0,0
107,0.5235246419906616,1,0
108,0.7824373841285706,1,1
109,0.0811559185385704,0,0
110,0.5210655331611633,1,0
111,0.4399278163909912,0,0
112,0.24071776866912842,0,0
113,0.8562496900558472,1,0
114,0.701650857925415,1,0
115,0.5438902974128723,1,0
116,0.26304617524147034,0,0
117,0.4033889174461365,0,0
118,0.6356593370437622,1,0
119,0.3879571557044983,0,1
120,0.5598270893096924,1,1
121,0.40855836868286133,0,1
122,0.3477779030799866,0,1
123,0.5201817750930786,1,1
124,0.5867787599563599,1,1
125,0.42514416575431824,0,1
126,0.42994505167007446,0,1
127,0.0994112640619278,0,0
128,0.2563384175300598,0,0
129,0.853968620300293,1,1
130,0.5377620458602905,1,1
131,0.6320886015892029,1,1
132,0.7572050094604492,1,1
133,0.6056439876556396,1,1
134,0.2791881263256073,0,0
135,0.5527673959732056,1,0
136,0.16797226667404175,0,0
137,0.4999580979347229,0,0
138,0.18707320094108582,0,0
139,0.8001814484596252,1,1
140,0.8509419560432434,1,1
141,0.7107425332069397,1,1
142,0.7666040658950806,1,1
143,0.8072452545166016,1,1
144,0.6402347683906555,1,1
145,0.45138785243034363,0,0
146,0.8533656001091003,1,0
147,0.09917201101779938,0,0
148,0.34109607338905334,0,0
149,0.6513349413871765,1,0
150,0.6732784509658813,1,1
151,0.6898054480552673,1,1
152,0.49336883425712585,0,1
153,0.7049599885940552,1,1
154,0.4652051329612732,0,1
155,0.6502036452293396,1,1
156,0.7369275093078613,1,1
157,0.10810793936252594,0,0
158,0.16777609288692474,0,0
159,0.5963218808174133,1,0
160,0.7024722099304199,1,0
161,0.4616248905658722,0,0
162,0.6698282957077026,1,0
163,0.6172724366188049,1,0
164,0.708519458770752,1,0
165,0.5691724419593811,1,0
166,0.6664561629295349,1,0
167,0.6191504597663879,1,0
168,0.8465473651885986,1,0
169,0.7448603510856628,1,0
170,0.6772238612174988,1,0
171,0.7900072932243347,1,1
172,0.5538881421089172,1,1
