,logits,pred_label,label
0,0.743782639503479,1,1
1,0.5907706022262573,1,1
2,0.5678113698959351,1,1
3,0.5949198007583618,1,1
4,0.9495185613632202,1,1
5,0.5134143829345703,1,1
6,0.6324610710144043,1,1
7,0.6389746069908142,1,1
8,0.6088823676109314,1,1
9,0.5615173578262329,1,1
10,0.6017009019851685,1,1
11,0.6238124966621399,1,1
12,0.5448142290115356,1,1
13,0.5772148370742798,1,1
14,0.5055863261222839,1,1
15,0.5107049942016602,1,1
16,0.49700573086738586,0,1
17,0.5357513427734375,1,1
18,0.5287255644798279,1,1
19,0.5635122656822205,1,1
20,0.6348686814308167,1,1
21,0.6032465100288391,1,1
22,0.537030041217804,1,1
23,0.937085747718811,1,1
24,0.5591943860054016,1,1
25,0.7670935392379761,1,1
26,0.934590756893158,1,1
27,0.4914924204349518,0,1
28,0.5900002121925354,1,1
29,0.948273241519928,1,1
30,0.5295304656028748,1,1
31,0.9440231919288635,1,1
32,0.5926473140716553,1,1
33,0.6042973399162292,1,1
34,0.661257266998291,1,1
35,0.5668168067932129,1,1
36,0.22163566946983337,0,0
37,0.4505399167537689,0,0
38,0.13209818303585052,0,0
39,0.4406341016292572,0,0
40,0.2813267707824707,0,0
41,0.560824453830719,1,0
42,0.6059654951095581,1,0
43,0.5113986730575562,1,1
44,0.4766227602958679,0,1
45,0.5698900818824768,1,1
46,0.47625672817230225,0,1
47,0.33379215002059937,0,1
48,0.34538015723228455,0,1
49,0.168723925948143,0,1
50,0.16199971735477448,0,1
51,0.5439037084579468,1,1
52,0.37161439657211304,0,1
53,0.5212602615356445,1,1
54,0.25722724199295044,0,1
55,0.3680439591407776,0,1
56,0.34287819266319275,0,1
57,0.2620220184326172,0,1
58,0.6318671107292175,1,1
59,0.5569241046905518,1,1
60,0.30233538150787354,0,1
61,0.3800954520702362,0,1
62,0.588109016418457,1,1
63,0.12302449345588684,0,1
64,0.32709676027297974,0,1
65,0.24614234268665314,0,0
66,0.6226732730865479,1,0
67,0.41994425654411316,0,0
68,0.25123363733291626,0,0
69,0.5123114585876465,1,0
70,0.17079977691173553,0,0
71,0.5257800817489624,1,0
72,0.15369419753551483,0,0
73,0.27825284004211426,0,0
74,0.33758267760276794,0,0
75,0.40130165219306946,0,0
76,0.11045651137828827,0,0
77,0.17386247217655182,0,0
78,0.45112940669059753,0,0
79,0.4396379292011261,0,0
80,0.37559735774993896,0,0
81,0.3723198175430298,0,0
82,0.2902646064758301,0,0
83,0.20729002356529236,0,0
84,0.6311709880828857,1,0
85,0.3434562385082245,0,0
86,0.12534210085868835,0,0
87,0.6242594122886658,1,0
88,0.35242795944213867,0,0
89,0.08499091863632202,0,0
90,0.5076668858528137,1,0
91,0.45377588272094727,0,0
92,0.08379054814577103,0,0
93,0.592604398727417,1,0
94,0.4387369751930237,0,0
95,0.08269783109426498,0,0
96,0.45099636912345886,0,0
97,0.4092825651168823,0,0
98,0.43438172340393066,0,0
99,0.1692742109298706,0,0
100,0.1237792819738388,0,0
101,0.402389794588089,0,0
102,0.5327509045600891,1,0
103,0.1919613629579544,0,0
104,0.2517959475517273,0,0
105,0.5534812211990356,1,0
106,0.49050405621528625,0,0
107,0.21017181873321533,0,0
108,0.6894333362579346,1,0
109,0.5279456377029419,1,0
110,0.3780084550380707,0,0
111,0.17694009840488434,0,0
112,0.4256453216075897,0,0
113,0.41057857871055603,0,0
