,logits,pred_label,label
0,0.22971415519714355,0,1
1,0.6638070344924927,1,1
2,0.5615575313568115,1,1
3,0.46581798791885376,0,1
4,0.7748615741729736,1,1
5,0.8469530940055847,1,1
6,0.7282611131668091,1,1
7,0.41324925422668457,0,1
8,0.7455428838729858,1,1
9,0.8054392337799072,1,1
10,0.7434803247451782,1,1
11,0.8084452152252197,1,1
12,0.6568085551261902,1,1
13,0.8603150844573975,1,1
14,0.8322080373764038,1,1
15,0.8372840881347656,1,1
16,0.8692479729652405,1,1
17,0.5458390712738037,1,1
18,0.7850045561790466,1,1
19,0.8510053157806396,1,1
20,0.7557237148284912,1,1
21,0.8182883858680725,1,1
22,0.8591609001159668,1,1
23,0.8610221147537231,1,1
24,0.8222225308418274,1,1
25,0.7320960760116577,1,1
26,0.8182868361473083,1,1
27,0.6820588707923889,1,1
28,0.8473957777023315,1,1
29,0.8857560753822327,1,1
30,0.49696916341781616,0,1
31,0.8395876288414001,1,1
32,0.8401369452476501,1,1
33,0.7737194895744324,1,1
34,0.8270540237426758,1,1
35,0.2902236580848694,0,1
36,0.28179502487182617,0,1
37,0.5252818465232849,1,1
38,0.4416797459125519,0,1
39,0.25883156061172485,0,1
40,0.5749841928482056,1,1
41,0.49540525674819946,0,1
42,0.16094821691513062,0,0
43,0.30868327617645264,0,0
44,0.0847986489534378,0,0
45,0.7931948304176331,1,0
46,0.6154812574386597,1,0
47,0.0890316292643547,0,0
48,0.5199723839759827,1,0
49,0.6452028155326843,1,0
50,0.6696286201477051,1,0
51,0.7194790840148926,1,0
52,0.6258940696716309,1,0
53,0.7130902409553528,1,0
54,0.5255787968635559,1,1
55,0.5538502335548401,1,1
56,0.42651525139808655,0,1
57,0.589961051940918,1,1
58,0.3246780037879944,0,1
59,0.09311402589082718,0,0
60,0.41551169753074646,0,0
61,0.18080054223537445,0,0
62,0.7497532367706299,1,1
63,0.13315454125404358,0,1
64,0.2873753011226654,0,1
65,0.14869719743728638,0,1
66,0.5249812006950378,1,0
67,0.6300963163375854,1,0
68,0.5897916555404663,1,0
69,0.12344411015510559,0,0
70,0.6559772491455078,1,1
71,0.7464042901992798,1,1
72,0.5894510746002197,1,1
73,0.7325037121772766,1,1
74,0.5511721968650818,1,1
75,0.7763994336128235,1,1
76,0.7202754616737366,1,1
77,0.5638796091079712,1,1
78,0.5469266772270203,1,0
79,0.45789533853530884,0,0
80,0.6509859561920166,1,0
81,0.6050947904586792,1,0
82,0.5621035099029541,1,0
83,0.4705590009689331,0,0
84,0.42363616824150085,0,0
85,0.5279790759086609,1,0
86,0.527617871761322,1,0
87,0.3671181797981262,0,0
88,0.6404602527618408,1,0
89,0.6346529722213745,1,0
90,0.6593666672706604,1,0
91,0.5776171088218689,1,0
92,0.6326954364776611,1,0
93,0.6437246799468994,1,0
94,0.49492281675338745,0,0
95,0.6672953963279724,1,0
96,0.37957674264907837,0,0
97,0.41383853554725647,0,0
98,0.3256872892379761,0,1
99,0.532746434211731,1,1
100,0.27540814876556396,0,1
101,0.5880206823348999,1,1
102,0.5327996015548706,1,1
103,0.36798274517059326,0,1
104,0.7493053674697876,1,0
105,0.4214143455028534,0,0
106,0.41195693612098694,0,0
107,0.3320688307285309,0,0
108,0.7722964882850647,1,1
109,0.0750473290681839,0,0
110,0.5653860569000244,1,0
111,0.383552610874176,0,0
112,0.24071770906448364,0,0
113,0.6320343613624573,1,0
114,0.5803381204605103,1,0
115,0.5951125621795654,1,0
116,0.30662283301353455,0,0
117,0.35690170526504517,0,0
118,0.5740379095077515,1,0
119,0.32374143600463867,0,1
120,0.46406808495521545,0,1
121,0.3907165229320526,0,1
122,0.6325870752334595,1,1
123,0.6834621429443359,1,1
124,0.4696296155452728,0,1
125,0.47139501571655273,0,1
126,0.4573838412761688,0,1
127,0.06841350346803665,0,0
128,0.06778427958488464,0,0
129,0.8540522456169128,1,1
130,0.6463941931724548,1,1
131,0.5736798048019409,1,1
132,0.7559792995452881,1,1
133,0.6125889420509338,1,1
134,0.1287802904844284,0,0
135,0.3168129622936249,0,0
136,0.12718592584133148,0,0
137,0.5097640156745911,1,0
138,0.08255120366811752,0,0
139,0.8346615433692932,1,1
140,0.8244964480400085,1,1
141,0.6965915560722351,1,1
142,0.8263097405433655,1,1
143,0.6202086806297302,1,1
144,0.7987481355667114,1,1
145,0.7754983305931091,1,0
146,0.7656368017196655,1,0
147,0.08999918401241302,0,0
148,0.2040819674730301,0,0
149,0.5001502633094788,1,0
150,0.5778804421424866,1,1
151,0.6630531549453735,1,1
152,0.6262885928153992,1,1
153,0.6716423630714417,1,1
154,0.6677140593528748,1,1
155,0.7351782917976379,1,1
156,0.8477620482444763,1,1
157,0.12716051936149597,0,0
158,0.16805250942707062,0,0
159,0.5137649178504944,1,0
160,0.7473945617675781,1,0
161,0.5469567179679871,1,0
162,0.7769157290458679,1,0
163,0.525834858417511,1,0
164,0.6285272836685181,1,0
165,0.4656131863594055,0,0
166,0.5990579128265381,1,0
167,0.4011041224002838,0,0
168,0.6587492823600769,1,0
169,0.6538251638412476,1,0
170,0.4927055835723877,0,0
171,0.6732141375541687,1,1
172,0.6702373623847961,1,1
173,0.36287596821784973,0,1
174,0.3621382415294647,0,1
175,0.08907484263181686,0,0
176,0.3736634850502014,0,0
177,0.3837500512599945,0,0
178,0.2647572159767151,0,0
179,0.19538924098014832,0,0
180,0.23802989721298218,0,0
181,0.1028890311717987,0,1
182,0.30582383275032043,0,1
183,0.6940022706985474,1,1
184,0.5151535272598267,1,1
185,0.721406877040863,1,1
186,0.33268630504608154,0,1
187,0.5251849889755249,1,1
188,0.6332176923751831,1,1
189,0.5244404077529907,1,1
190,0.7203445434570312,1,1
191,0.5984364151954651,1,0
192,0.7343246340751648,1,0
193,0.753174901008606,1,0
194,0.48898082971572876,0,0
195,0.8310940861701965,1,0
196,0.8658198118209839,1,1
197,0.4606251120567322,0,1
198,0.5384873747825623,1,1
199,0.8254940509796143,1,1
200,0.7320411205291748,1,1
201,0.773248553276062,1,1
202,0.18485547602176666,0,0
203,0.29386258125305176,0,0
204,0.2772117257118225,0,0
205,0.228549987077713,0,0
206,0.2803735136985779,0,0
207,0.6617094278335571,1,0
208,0.20943470299243927,0,0
209,0.7639185786247253,1,1
210,0.6688402891159058,1,1
211,0.6543850898742676,1,1
212,0.6666274666786194,1,1
213,0.48801353573799133,0,1
214,0.1790512055158615,0,1
215,0.1910964995622635,0,1
216,0.12816455960273743,0,1
217,0.17368963360786438,0,1
218,0.11716394126415253,0,1
219,0.297620564699173,0,1
220,0.08215977996587753,0,0
221,0.12218581885099411,0,0
222,0.13022245466709137,0,0
223,0.2858666181564331,0,1
224,0.2635909616947174,0,1
225,0.782604455947876,1,1
226,0.4882926642894745,0,1
227,0.8359916806221008,1,1
228,0.8286779522895813,1,1
229,0.5283353924751282,1,1
230,0.6632441878318787,1,1
231,0.752070963382721,1,1
232,0.34577420353889465,0,1
233,0.30681777000427246,0,1
234,0.36303356289863586,0,1
235,0.8070668578147888,1,1
236,0.4812068045139313,0,1
237,0.6863290071487427,1,1
238,0.5172043442726135,1,1
239,0.7723636627197266,1,1
240,0.6280180811882019,1,1
241,0.5113022923469543,1,1
242,0.590856671333313,1,1
243,0.6636816263198853,1,1
244,0.6867692470550537,1,1
245,0.6369395852088928,1,1
246,0.2046155333518982,0,0
247,0.18416595458984375,0,0
248,0.4781625270843506,0,0
249,0.2898981273174286,0,0
250,0.19095736742019653,0,0
251,0.4757331311702728,0,1
252,0.4086681604385376,0,1
253,0.4960738718509674,0,1
254,0.7311628460884094,1,1
255,0.8663425445556641,1,1
256,0.5659759640693665,1,1
257,0.5803731679916382,1,1
258,0.692262589931488,1,1
259,0.7419557571411133,1,1
260,0.7536430358886719,1,1
261,0.7658479809761047,1,1
262,0.7616216540336609,1,1
263,0.7629064321517944,1,1
264,0.7767671942710876,1,1
265,0.5050768256187439,1,1
266,0.6533659100532532,1,0
267,0.5164875984191895,1,0
268,0.6176176071166992,1,0
269,0.42028290033340454,0,0
270,0.8232696652412415,1,1
271,0.617152750492096,1,1
272,0.6792919635772705,1,0
273,0.6114364862442017,1,0
274,0.5111082792282104,1,1
275,0.5408370494842529,1,1
276,0.654011607170105,1,1
277,0.4896948039531708,0,1
278,0.5615819096565247,1,1
279,0.34483253955841064,0,0
280,0.5418054461479187,1,0
281,0.422172486782074,0,0
282,0.4267670512199402,0,0
283,0.6374090909957886,1,0
284,0.4721952974796295,0,0
285,0.5005142688751221,1,0
286,0.5396733283996582,1,0
287,0.14903318881988525,0,0
288,0.14193546772003174,0,0
289,0.43630585074424744,0,0
290,0.6530303359031677,1,0
291,0.5137853622436523,1,0
292,0.3069993853569031,0,0
293,0.1484389752149582,0,0
294,0.5475755929946899,1,1
295,0.44322869181632996,0,1
296,0.6485809087753296,1,1
297,0.24210278689861298,0,0
298,0.2942714989185333,0,0
299,0.529498815536499,1,0
300,0.2511623203754425,0,0
301,0.4028000831604004,0,0
302,0.5394744873046875,1,0
303,0.4827662408351898,0,0
304,0.050554949790239334,0,0
305,0.2605539560317993,0,0
306,0.3765082359313965,0,0
307,0.590975284576416,1,0
308,0.08928370475769043,0,0
309,0.18663205206394196,0,0
310,0.28458160161972046,0,1
311,0.23868070542812347,0,1
312,0.8243619799613953,1,0
313,0.7267743349075317,1,0
314,0.42929911613464355,0,0
315,0.774375319480896,1,1
316,0.8757018446922302,1,1
317,0.8410530090332031,1,1
318,0.8207782506942749,1,1
319,0.8758279085159302,1,1
320,0.8240876197814941,1,1
321,0.7105873227119446,1,1
322,0.8426440954208374,1,1
323,0.16890402138233185,0,0
324,0.10947784781455994,0,0
325,0.07467326521873474,0,0
326,0.08879576623439789,0,0
327,0.2864891290664673,0,0
328,0.23624823987483978,0,0
329,0.5135640501976013,1,0
330,0.5446184277534485,1,0
331,0.3979014754295349,0,0
332,0.2950121760368347,0,0
333,0.12404900044202805,0,1
334,0.1847548931837082,0,1
335,0.5645818710327148,1,1
336,0.5796079635620117,1,1
337,0.7249879837036133,1,1
338,0.7113429307937622,1,1
339,0.10804648697376251,0,0
340,0.5203360319137573,1,0
341,0.16055937111377716,0,0
342,0.4639579653739929,0,0
343,0.23761393129825592,0,0
344,0.6573076248168945,1,0
345,0.47032418847084045,0,1
346,0.6130783557891846,1,1
347,0.6405587792396545,1,1
348,0.8038181662559509,1,1
349,0.6976989507675171,1,1
350,0.7375838160514832,1,1
351,0.721499502658844,1,1
352,0.4021931290626526,0,1
353,0.6608993411064148,1,0
354,0.4440667927265167,0,0
355,0.6521227955818176,1,0
356,0.6925601959228516,1,0
357,0.7137123346328735,1,0
358,0.5342919230461121,1,0
359,0.753546953201294,1,0
360,0.7454321980476379,1,0
361,0.7825590968132019,1,1
362,0.5128351449966431,1,1
363,0.6250539422035217,1,1
364,0.6954096555709839,1,1
365,0.7948632836341858,1,1
366,0.8205665349960327,1,1
367,0.7546396255493164,1,1
368,0.4954617917537689,0,1
369,0.06518184393644333,0,0
370,0.13386034965515137,0,0
371,0.5054467916488647,1,1
372,0.7235122323036194,1,1
373,0.6107667684555054,1,1
374,0.6120371222496033,1,1
375,0.5577595829963684,1,1
376,0.7354475855827332,1,1
377,0.6681119203567505,1,0
378,0.4688936173915863,0,0
379,0.8118646144866943,1,0
380,0.7535464763641357,1,0
381,0.4597608149051666,0,1
382,0.6131052374839783,1,1
383,0.7211158871650696,1,1
384,0.5668121576309204,1,1
385,0.5416010022163391,1,1
386,0.35969239473342896,0,1
387,0.27561721205711365,0,1
388,0.4648205041885376,0,1
389,0.466781347990036,0,1
390,0.49472135305404663,0,1
391,0.440148264169693,0,1
392,0.21705250442028046,0,1
393,0.48378050327301025,0,1
394,0.38571906089782715,0,1
395,0.5769296288490295,1,1
396,0.08655405789613724,0,0
397,0.2135220468044281,0,0
398,0.4435080587863922,0,0
399,0.2900296747684479,0,0
400,0.5834863185882568,1,0
401,0.295354425907135,0,1
402,0.30733802914619446,0,1
403,0.48406195640563965,0,1
404,0.7747482657432556,1,0
405,0.7378610372543335,1,0
406,0.7544887661933899,1,0
407,0.6566770672798157,1,0
408,0.6659197807312012,1,0
409,0.30308812856674194,0,0
410,0.7763112187385559,1,0
411,0.6336706280708313,1,0
412,0.1392894983291626,0,0
413,0.12556497752666473,0,0
414,0.6975292563438416,1,1
415,0.5270102620124817,1,1
416,0.3437703847885132,0,1
417,0.7008264660835266,1,1
418,0.5269092321395874,1,1
419,0.46769681572914124,0,1
420,0.6769661903381348,1,1
421,0.6206592321395874,1,1
422,0.7024901509284973,1,1
423,0.7373096942901611,1,1
424,0.42996159195899963,0,1
425,0.5253440141677856,1,1
426,0.4521064758300781,0,1
427,0.46624618768692017,0,1
428,0.5289138555526733,1,1
429,0.5149767398834229,1,1
430,0.18301357328891754,0,0
431,0.1895626336336136,0,0
432,0.6275777816772461,1,1
433,0.5855513215065002,1,1
434,0.5623984336853027,1,1
435,0.5379279255867004,1,1
436,0.39548102021217346,0,1
437,0.5194101929664612,1,1
438,0.6416299939155579,1,1
439,0.44383785128593445,0,1
440,0.7205838561058044,1,1
441,0.7383849024772644,1,1
442,0.5158976912498474,1,1
